Platform,Year,Genre,Publisher,Global Sales
6,13,1,17,Average
3,22,1,2,Average
5,25,1,11,Average
15,11,2,5,Average
23,11,4,3,Average
6,9,8,8,Average
1,16,5,151,Average
5,25,1,14,Average
10,14,3,12,Average
1,20,2,47,Average
8,23,7,4,Average
7,17,11,5,Average
12,24,3,9,Average
4,20,3,9,Average
1,21,1,2,Average
7,17,3,8,Average
4,23,3,2,Average
12,28,1,15,Average
11,14,10,2,Average
2,17,1,2,Average
4,23,3,59,Average
16,5,2,11,Average
5,20,1,16,Average
2,23,9,2,Average
4,22,3,4,Average
3,21,4,28,Average
2,22,12,151,Average
11,18,2,1,Average
13,26,4,36,Average
8,27,1,15,Average
18,10,10,11,Average
10,16,3,7,Average
12,25,4,3,Average
2,20,3,148,Average
9,13,7,40,Average
3,26,10,73,Average
3,23,2,5,Average
5,22,8,22,Average
13,26,10,9,Average
16,3,11,33,Average
14,28,4,28,Average
9,16,5,44,Average
6,8,3,8,Average
7,19,1,2,Average
1,16,4,11,Average
1,15,7,151,Average
6,9,6,86,Average
8,22,2,1,Average
8,25,1,15,Average
9,16,2,2,Average
2,19,9,16,Average
15,11,3,151,Average
15,11,7,21,Average
16,6,5,5,Average
13,25,4,85,Average
11,14,1,18,Average
1,18,9,33,Average
19,27,3,2,Average
9,17,8,9,Average
3,24,7,3,Average
2,17,7,1,Average
2,22,6,54,Average
10,13,6,4,Average
3,18,7,9,Average
23,12,2,9,Average
1,12,12,44,Average
9,19,1,2,Average
8,25,5,9,Average
5,22,1,3,Average
3,23,5,14,Average
8,26,4,3,Average
12,25,3,7,Average
11,17,5,2,Average
5,22,7,6,Average
5,23,1,6,Average
3,21,3,8,Average
4,20,2,2,Average
18,6,7,9,Average
4,23,1,2,Average
6,11,1,34,Average
8,24,5,4,Average
10,15,2,1,Average
2,23,1,9,Average
8,23,5,35,Average
10,17,3,27,Average
1,17,7,27,Average
5,22,1,13,Average
8,27,2,1,Average
9,16,1,5,Average
1,14,11,17,Average
8,28,5,35,Average
2,22,3,104,Average
12,24,2,5,Average
4,20,6,2,Average
11,13,2,1,Average
14,26,1,3,Average
5,21,7,12,Average
6,12,3,40,Average
7,25,1,13,Average
1,14,1,18,Average
4,19,1,39,Average
11,13,8,4,Average
4,20,12,48,Average
6,10,2,6,Average
1,20,2,67,Average
5,21,5,47,Average
6,12,1,10,Average
1,17,1,3,Average
1,15,3,8,Average
13,26,4,28,Average
11,17,6,52,Average
1,17,9,19,Average
1,21,1,17,Average
10,16,3,6,Average
3,19,2,10,Average
1,14,2,5,Average
2,20,2,1,Average
7,21,11,3,Average
7,20,11,3,Average
9,17,7,6,Average
10,15,8,1,Average
10,14,2,12,Average
2,18,4,3,Average
2,20,9,1,Average
3,23,1,11,Average
1,20,7,9,Average
4,23,7,4,Average
1,16,10,52,Average
4,22,2,60,Average
1,13,2,18,Average
5,23,1,9,Average
2,22,1,16,Average
2,17,8,3,Average
10,13,2,5,Average
2,20,6,6,Average
4,22,2,151,Average
8,17,5,29,Average
6,12,2,44,Average
6,13,6,151,Average
5,19,2,10,Average
5,28,2,1,Average
2,22,6,6,Average
10,16,2,12,Average
9,20,2,1,Average
10,17,8,6,Average
1,18,4,33,Average
1,20,2,5,Average
9,15,2,1,Average
9,17,3,3,Average
3,23,3,6,Average
3,22,1,6,Average
9,14,2,9,Average
2,19,3,4,Average
2,22,3,16,Average
4,20,10,5,Average
7,22,3,120,Average
1,17,1,18,Average
3,22,3,16,Average
3,21,2,24,Average
1,17,2,8,Average
2,21,6,4,Average
1,13,5,76,Average
3,21,11,9,Average
12,25,3,5,Average
2,18,2,5,Average
3,23,1,15,Average
8,23,6,29,Average
2,21,6,4,Average
6,12,6,137,Average
3,23,7,11,Average
13,28,2,5,Average
1,14,2,9,Average
13,26,1,151,Average
10,13,2,58,Average
3,21,1,119,Average
1,14,2,97,Average
11,14,8,6,Average
1,13,6,56,Average
11,18,8,4,Average
3,20,1,16,Average
14,27,6,74,Average
17,26,3,20,Average
2,22,2,12,Average
6,7,10,21,Average
2,19,6,5,Average
10,16,3,34,Average
1,17,5,151,Average
3,20,2,2,Average
11,18,2,10,Average
3,21,2,53,Average
2,21,4,14,Average
1,14,2,8,Average
3,23,1,47,Average
2,22,11,3,Average
11,18,1,18,Average
9,15,2,20,Average
6,10,10,83,Average
8,23,4,14,Average
5,23,2,2,Average
6,8,1,151,Average
2,19,2,19,Average
4,20,9,48,Average
2,19,1,3,Average
1,16,2,8,Average
3,20,10,1,Average
2,21,12,151,Average
4,20,2,1,Average
14,27,1,9,Average
11,15,8,23,Average
8,24,4,151,Average
5,20,2,10,Average
5,18,1,2,Average
11,17,1,2,Average
9,15,5,23,Average
3,23,8,8,Average
7,24,1,3,Average
1,21,1,2,Average
10,13,2,5,Average
1,13,5,37,Average
9,15,3,20,Average
3,21,1,15,Average
11,17,10,1,Average
2,18,12,7,Average
6,13,8,8,Average
22,11,2,5,Average
18,10,10,83,Average
2,22,1,3,Average
4,20,6,146,Average
13,26,1,3,Average
6,11,11,3,Average
6,11,6,92,Average
2,19,5,54,Average
9,16,5,18,Average
9,15,5,23,Average
7,22,8,22,Average
1,17,7,118,Average
1,15,11,79,Average
10,17,3,6,Average
2,21,1,10,Average
1,20,2,12,Average
1,12,1,56,Average
12,28,4,26,Average
8,21,11,20,Average
2,18,1,6,Average
1,21,2,12,Average
6,9,1,11,Average
3,22,1,15,Average
5,18,2,10,Average
5,22,1,20,Average
6,8,10,8,Average
1,15,1,18,Average
1,15,4,14,Average
1,19,4,3,Average
4,22,3,104,Average
23,12,11,3,Average
11,15,8,15,Average
10,17,8,6,Average
7,21,1,3,Average
7,20,2,2,Average
4,22,2,22,Average
7,19,1,8,Average
9,15,1,64,Average
5,20,4,24,Average
7,18,2,1,Average
7,25,1,5,Average
23,11,7,151,Average
6,10,10,151,Average
5,19,1,2,Average
4,21,2,12,Average
4,20,12,26,Average
9,16,1,17,Average
3,21,3,8,Average
7,20,2,8,Average
12,24,1,2,Average
10,17,1,1,Average
5,26,1,2,Average
6,11,8,12,Average
4,20,12,151,Average
4,20,3,62,Average
5,21,1,119,Average
5,22,7,11,Average
7,16,3,5,Average
15,11,7,18,Average
15,11,6,32,Average
15,12,5,21,Average
9,15,1,1,Average
4,20,9,30,Average
10,16,3,7,Average
3,24,4,28,Average
1,21,2,53,Average
7,22,1,3,Average
1,20,3,16,Average
1,19,6,45,Average
10,16,1,16,Average
8,17,11,10,Average
7,25,2,5,Average
6,7,4,151,Average
4,22,3,4,Average
14,27,2,1,Average
5,22,6,4,Average
2,22,3,151,Average
1,18,4,3,Average
10,16,6,11,Average
2,20,1,6,Average
1,13,2,13,Average
6,12,1,5,Average
4,21,12,5,Average
5,19,3,20,Average
1,16,1,1,Average
5,21,1,2,Average
5,24,1,151,Average
1,19,1,151,Average
4,25,9,16,Average
4,19,3,31,Average
16,8,5,32,Average
1,16,5,12,Average
6,12,1,56,Average
1,17,1,11,Average
6,8,1,151,Average
14,27,7,107,Average
11,17,2,1,Average
5,19,7,2,Average
5,21,1,16,Average
10,15,5,1,Average
1,19,10,3,Average
11,14,8,55,Average
6,10,4,43,Average
1,16,2,8,Average
9,14,5,40,Average
6,13,7,106,Average
6,8,2,151,Average
12,23,3,4,Average
9,15,1,10,Average
13,27,4,3,Average
6,7,7,151,Average
4,22,1,2,Average
1,14,2,1,Average
1,20,3,6,Average
2,18,10,7,Average
6,10,6,126,Average
6,12,1,4,Average
4,19,2,4,Average
14,28,2,5,Average
11,15,8,11,Average
4,21,3,63,Average
7,17,7,8,Average
2,18,8,7,Average
1,20,4,36,Average
5,22,9,19,Average
6,8,3,5,Average
1,12,7,21,Average
14,28,4,9,Average
3,20,1,5,Average
9,15,10,17,Average
2,16,12,39,Average
9,14,1,18,Average
14,27,1,13,Average
1,15,4,32,Average
11,14,4,2,Average
3,23,7,4,Average
5,21,2,41,Average
10,14,7,6,Average
10,14,5,58,Average
16,8,11,13,Average
2,22,3,19,Average
2,19,6,10,Average
16,5,2,32,Average
2,21,3,151,Average
16,8,10,7,Average
12,26,4,14,Average
17,27,5,19,Average
9,18,5,17,Average
12,26,1,151,Average
5,27,2,26,Average
2,20,1,2,Average
3,20,5,29,Average
1,16,3,9,Average
11,15,3,18,Average
9,16,6,23,Average
10,17,3,151,Average
4,20,8,3,Average
1,20,2,8,Average
2,17,1,23,Average
18,9,1,11,Average
8,26,4,151,Average
12,28,4,3,Average
5,22,9,2,Average
2,19,3,151,Average
3,26,2,5,Average
14,27,1,42,Average
16,9,2,7,Average
11,14,6,7,Average
8,24,9,1,Average
5,24,1,9,Average
9,16,7,44,Average
12,27,4,3,Average
3,20,2,1,Average
3,22,1,2,Average
20,1,1,151,Average
20,1,1,151,Average
20,1,1,137,Average
18,7,5,5,Average
5,19,11,29,Average
3,24,4,85,Average
1,14,8,12,Average
13,27,1,3,Average
4,22,11,10,Average
3,28,1,8,Average
13,25,4,9,Average
1,13,7,12,Average
1,14,4,8,Average
1,13,7,29,Average
4,20,12,151,Average
10,14,7,6,Average
3,26,4,13,Average
3,21,1,2,Average
5,21,6,24,Average
6,12,5,151,Average
1,16,2,8,Average
7,18,4,10,Average
7,20,1,2,Average
12,23,7,24,Average
2,23,3,6,Average
4,22,5,151,Average
3,22,1,1,Average
2,22,4,14,Average
5,23,1,39,Average
1,15,2,9,Average
4,23,1,9,Average
1,12,7,1,Average
7,18,10,30,Average
2,21,10,5,Average
5,22,1,3,Average
2,22,1,151,Average
11,14,5,55,Average
2,17,2,7,Average
1,14,8,40,Average
6,12,3,32,Average
10,18,9,6,Average
1,15,6,12,Average
3,25,1,13,Average
10,18,1,3,Average
4,19,7,2,Average
4,21,1,151,Average
4,24,1,2,Average
1,15,9,140,Average
12,23,6,5,Average
2,18,1,16,Average
4,19,10,12,Average
1,18,6,9,Average
10,15,1,4,Average
7,22,4,110,Average
5,23,1,120,Average
6,7,4,8,Average
7,21,3,16,Average
10,17,2,47,Average
6,12,2,3,Average
11,16,3,18,Average
11,15,7,6,Average
2,19,11,9,Average
6,10,2,151,Average
6,10,7,151,Average
9,15,11,12,Average
3,21,9,4,Average
1,19,3,2,Average
4,24,2,10,Average
5,26,2,5,Average
14,27,1,13,Average
16,4,6,92,Average
12,23,4,3,Average
11,17,7,23,Average
5,23,3,19,Average
4,21,2,12,Average
2,22,9,30,Average
5,26,7,26,Average
9,17,5,1,Average
1,17,3,18,Average
1,14,8,18,Average
3,19,1,4,Average
2,21,12,22,Average
2,17,3,7,Average
1,17,6,2,Average
1,15,1,4,Average
3,24,1,2,Average
4,19,8,5,Average
1,14,6,21,Average
7,23,11,5,Average
3,20,5,67,Average
9,15,1,13,Average
1,15,2,2,Average
11,17,1,6,Average
16,9,2,5,Average
3,19,2,10,Average
11,18,8,22,Average
2,18,1,23,Average
7,18,11,23,Average
1,17,4,33,Average
1,18,2,5,Average
1,14,5,5,Average
5,18,3,2,Average
10,14,7,40,Average
1,20,10,3,Average
16,7,2,5,Average
4,20,10,18,Average
1,15,3,118,Average
7,18,11,151,Average
11,17,1,23,Average
4,21,2,2,Average
3,21,10,39,Average
2,22,6,151,Average
17,26,1,14,Average
2,20,2,4,Average
2,21,11,30,Average
16,3,9,103,Average
4,23,2,10,Average
7,23,1,11,Average
8,23,2,10,Average
10,13,1,6,Average
6,9,2,151,Average
15,10,10,115,Average
15,11,5,34,Average
15,13,1,58,Average
15,13,2,5,Average
15,12,10,4,Average
15,12,7,18,Average
15,11,5,2,Average
15,12,11,7,Average
15,11,7,6,Average
15,10,1,4,Average
15,11,3,18,Average
15,8,9,65,Average
5,18,4,3,Average
2,21,12,4,Average
2,22,1,3,Average
2,18,3,151,Average
7,18,9,31,Average
8,26,7,4,Average
7,20,9,3,Average
1,15,10,23,Average
5,21,6,41,Average
1,18,4,3,Average
9,16,2,27,Average
3,19,5,23,Average
5,18,2,18,Average
2,22,9,6,Average
3,23,2,4,Average
2,20,2,4,Average
2,20,6,5,Average
3,25,9,41,Average
4,22,1,34,Average
13,23,1,8,Average
2,21,1,6,Average
1,16,6,3,Average
2,19,4,89,Average
8,23,5,1,Average
16,4,2,33,Average
5,22,2,4,Average
7,23,2,8,Average
5,17,2,10,Average
4,21,3,22,Average
1,18,7,44,Average
7,18,10,12,Average
6,7,2,1,Average
2,20,1,48,Average
5,25,1,13,Average
6,12,2,8,Average
4,20,1,6,Average
5,24,3,4,Average
2,24,1,15,Average
3,26,10,9,Average
6,12,2,5,Average
18,10,6,103,Average
2,19,3,4,Average
4,22,11,5,Average
13,25,6,15,Average
10,13,7,5,Average
16,6,10,11,Average
3,20,2,18,Average
10,15,7,7,Average
6,11,7,151,Average
2,23,3,22,Average
10,13,12,3,Average
2,21,3,47,Average
19,24,1,6,Average
4,22,6,48,Average
4,23,3,1,Average
2,19,2,53,Average
7,21,2,9,Average
4,23,2,10,Average
8,22,5,96,Average
2,19,3,19,Average
3,23,3,6,Average
10,17,1,6,Average
3,24,4,28,Average
14,28,6,9,Average
6,10,3,151,Average
5,21,2,151,Average
6,8,2,1,Average
5,22,1,5,Average
6,8,10,21,Average
1,16,5,118,Average
2,19,12,31,Average
7,22,3,4,Average
4,19,6,1,Average
6,7,5,8,Average
7,20,11,3,Average
11,15,2,1,Average
2,18,6,6,Average
17,25,11,2,Average
4,22,2,12,Average
14,26,10,73,Average
4,21,3,2,Average
2,22,3,6,Average
12,27,4,9,Average
8,23,7,24,Average
12,24,3,7,Average
5,24,9,5,Average
2,22,1,34,Average
4,24,1,6,Average
10,13,7,6,Average
9,17,5,20,Average
6,8,7,4,Average
2,17,12,4,Average
11,14,2,9,Average
1,19,10,151,Average
9,16,2,1,Average
7,22,2,5,Average
7,17,5,6,Average
1,15,5,23,Average
17,26,6,74,Average
7,23,4,14,Average
4,19,12,19,Average
4,20,3,2,Average
12,24,4,3,Average
6,8,1,17,Average
8,24,1,59,Average
3,22,1,6,Average
3,23,3,3,Average
2,21,1,2,Average
2,21,9,4,Average
1,20,3,50,Average
12,23,1,42,Average
2,17,1,2,Average
5,22,1,120,Average
10,14,1,55,Average
2,19,12,151,Average
14,25,8,151,Average
6,12,7,151,Average
6,8,1,1,Average
4,23,2,10,Average
2,22,1,4,Average
10,14,2,2,Average
6,11,7,8,Average
6,8,3,8,Average
6,9,7,151,Average
2,19,10,9,Average
4,23,9,34,Average
10,15,10,3,Average
6,10,7,13,Average
5,17,2,1,Average
1,13,7,58,Average
8,23,5,15,Average
5,23,8,6,Average
1,15,5,6,Average
2,21,7,2,Average
12,23,6,4,Average
3,22,1,31,Average
7,18,12,5,Average
1,13,3,24,Average
2,20,12,75,Average
5,21,1,2,Average
2,20,5,14,Average
11,15,7,21,Average
1,13,7,21,Average
3,19,2,10,Average
2,19,4,3,Average
1,16,4,13,Average
9,16,8,20,Average
5,21,11,9,Average
3,21,2,10,Average
7,18,2,1,Average
11,17,8,6,Average
8,24,6,151,Average
12,26,9,97,Average
11,14,2,1,Average
11,15,2,1,Average
11,13,7,21,Average
17,28,2,1,Average
2,21,12,105,Average
5,26,1,5,Average
1,17,4,12,Average
5,21,7,6,Average
6,11,3,8,Average
20,1,12,12,Average
20,1,1,2,Average
18,8,12,9,Average
7,18,2,5,Average
12,23,1,4,Average
9,16,7,27,Average
2,22,1,16,Average
3,26,1,14,Average
2,21,9,96,Average
9,17,11,26,Average
17,27,1,35,Average
9,14,1,12,Average
7,21,10,3,Average
11,17,8,6,Average
6,10,7,46,Average
4,19,1,13,Average
5,18,5,20,Average
1,17,7,5,Average
1,12,2,8,Average
1,16,3,17,Average
2,19,11,14,Average
4,21,5,2,Average
11,16,5,52,Average
4,20,9,26,Average
7,23,6,45,Average
2,18,8,23,Average
1,21,2,5,Average
3,19,9,4,Average
2,21,7,27,Average
5,22,1,6,Average
18,9,11,9,Average
3,25,4,28,Average
11,15,8,5,Average
2,17,1,6,Average
8,22,1,6,Average
1,21,1,22,Average
2,21,12,63,Average
4,22,2,3,Average
1,20,2,5,Average
10,17,6,6,Average
12,27,3,14,Average
2,22,2,10,Average
12,24,8,3,Average
6,12,1,2,Average
4,22,2,22,Average
3,23,1,9,Average
3,19,1,10,Average
4,18,5,39,Average
2,22,1,2,Average
7,24,1,5,Average
18,9,10,9,Average
16,8,4,43,Average
13,26,1,3,Average
10,15,1,4,Average
4,20,12,30,Average
11,15,1,94,Average
9,15,2,9,Average
9,14,5,10,Average
6,9,6,8,Average
11,17,1,11,Average
7,17,4,8,Average
2,22,12,151,Average
3,19,2,1,Average
8,23,9,1,Average
5,23,1,47,Average
11,18,8,9,Average
6,13,2,1,Average
2,22,3,62,Average
9,16,10,11,Average
5,19,4,14,Average
7,19,6,3,Average
9,16,5,12,Average
1,17,6,12,Average
13,25,4,129,Average
16,3,2,103,Average
1,13,2,8,Average
5,25,5,22,Average
4,19,1,2,Average
4,19,3,147,Average
3,24,5,151,Average
1,20,10,39,Average
3,20,2,8,Average
1,17,4,12,Average
14,27,10,3,Average
12,25,1,5,Average
3,27,1,3,Average
17,26,3,16,Average
1,13,7,1,Average
13,26,4,28,Average
11,14,9,95,Average
18,7,2,9,Average
7,22,1,2,Average
13,26,4,8,Average
7,23,4,8,Average
12,27,9,138,Average
10,17,1,6,Average
1,20,5,2,Average
1,20,2,1,Average
17,28,8,1,Average
15,13,2,151,Average
15,12,8,151,Average
15,9,6,10,Average
15,9,10,151,Average
13,27,4,151,Average
11,14,2,21,Average
4,21,1,48,Average
2,21,9,4,Average
6,10,1,2,Average
9,14,10,151,Average
9,15,7,44,Average
13,28,4,28,Average
4,20,6,82,Average
4,23,2,9,Average
16,7,12,7,Average
4,20,1,48,Average
9,16,5,6,Average
4,19,7,2,Average
3,19,5,2,Average
9,18,1,6,Average
3,21,2,5,Average
1,13,5,24,Average
11,18,1,2,Average
2,17,12,19,Average
4,19,1,23,Average
5,21,3,50,Average
6,10,11,63,Average
10,14,2,21,Average
9,16,1,6,Average
6,11,2,13,Average
3,25,2,10,Average
4,23,7,2,Average
3,27,1,5,Average
1,17,7,4,Average
11,18,1,3,Average
5,20,9,4,Average
11,17,6,7,Average
6,10,10,8,Average
4,21,3,1,Average
10,14,10,11,Average
2,20,4,22,Average
18,9,5,3,Average
2,16,7,3,Average
14,26,1,13,Average
4,20,6,9,Average
23,5,10,11,Average
3,23,1,5,Average
1,18,10,3,Average
6,12,2,5,Average
2,17,12,19,Average
2,18,2,5,Average
4,20,12,62,Average
4,20,2,6,Average
23,13,6,9,Average
1,20,2,35,Average
9,17,3,11,Average
1,15,5,118,Average
11,17,1,23,Average
11,17,1,4,Average
7,23,6,33,Average
4,21,2,10,Average
9,17,8,3,Average
13,26,6,74,Average
7,21,9,31,Average
9,15,4,9,Average
8,24,7,24,Average
2,19,3,4,Average
5,23,1,66,Average
7,20,3,39,Average
7,16,10,11,Average
5,21,2,10,Average
11,17,1,1,Average
6,13,7,2,Average
14,26,1,9,Average
13,23,7,24,Average
6,12,8,4,Average
6,9,11,3,Average
6,11,6,34,Average
9,16,8,23,Average
1,12,9,5,Average
2,17,1,5,Average
13,26,6,25,Average
12,25,1,151,Average
17,28,4,14,Average
9,18,2,1,Average
2,21,4,3,Average
10,16,2,5,Average
12,24,8,4,Average
5,23,1,9,Average
10,15,5,1,Average
5,24,4,26,Average
6,8,6,151,Average
2,19,5,23,Average
9,17,3,9,Average
6,11,4,36,Average
2,20,8,19,Average
8,26,5,9,Average
3,22,2,8,Average
2,23,3,3,Average
12,23,3,3,Average
4,22,2,66,Average
2,22,2,12,Average
6,9,7,8,Average
10,17,3,23,Average
11,15,5,4,Average
6,13,9,5,Average
5,22,1,2,Average
9,13,7,17,Average
2,22,3,2,Average
7,25,4,3,Average
1,13,7,8,Average
2,20,3,1,Average
1,14,2,21,Average
2,21,12,151,Average
2,16,2,1,Average
18,7,10,3,Average
10,17,3,9,Average
10,15,4,5,Average
5,19,7,6,Average
4,22,11,3,Average
2,22,3,6,Average
9,16,10,27,Average
6,7,4,8,Average
13,25,1,13,Average
2,25,1,2,Average
10,16,1,34,Average
2,20,5,39,Average
11,14,2,18,Average
2,19,4,3,Average
9,15,1,20,Average
7,22,4,110,Average
1,17,4,116,Average
7,18,8,11,Average
1,19,6,4,Average
1,14,10,95,Average
2,18,3,3,Average
13,26,1,13,Average
10,14,2,5,Average
9,17,7,18,Average
23,6,4,151,Average
2,21,8,15,Average
6,13,12,44,Average
12,26,2,45,Average
12,25,1,22,Average
13,26,4,28,Average
6,9,2,151,Average
1,21,5,2,Average
1,19,1,16,Average
22,12,6,151,Average
23,6,11,9,Average
10,15,8,4,Average
1,13,1,151,Average
6,10,1,8,Average
4,23,1,6,Average
2,22,9,130,Average
2,21,12,60,Average
5,22,7,5,Average
2,21,6,7,Average
1,17,4,19,Average
4,22,1,12,Average
11,19,1,6,Average
1,21,1,1,Average
1,13,8,55,Average
2,20,4,3,Average
3,23,1,13,Average
4,20,3,54,Average
6,9,7,61,Average
17,27,1,35,Average
10,13,8,40,Average
7,21,1,1,Average
8,22,4,1,Average
2,21,12,104,Average
13,27,1,16,Average
6,8,10,21,Average
2,18,7,4,Average
4,18,3,125,Average
1,16,6,24,Average
2,23,1,2,Average
1,18,6,6,Average
1,16,4,13,Average
5,18,1,17,Average
8,21,5,19,Average
6,13,7,6,Average
7,23,1,53,Average
2,22,1,15,Average
11,14,9,7,Average
10,17,3,2,Average
22,13,4,65,Average
1,15,12,63,Average
4,20,1,6,Average
8,12,11,4,Average
7,20,7,147,Average
6,14,1,3,Average
6,9,11,43,Average
7,18,3,19,Average
11,16,2,1,Average
12,23,8,28,Average
8,19,5,1,Average
2,20,2,73,Average
4,19,10,4,Average
3,22,4,85,Average
3,23,7,66,Average
23,10,10,17,Average
1,13,2,56,Average
2,20,4,17,Average
7,23,6,80,Average
12,24,1,138,Average
1,16,3,24,Average
2,21,9,30,Average
7,22,4,3,Average
9,15,1,12,Average
8,15,4,29,Average
9,17,2,1,Average
9,14,2,9,Average
7,20,4,132,Average
2,22,1,22,Average
7,16,4,3,Average
4,19,3,4,Average
2,20,4,129,Average
10,13,5,2,Average
3,26,1,3,Average
3,22,4,120,Average
6,13,1,21,Average
1,13,3,8,Average
7,21,4,36,Average
9,16,7,9,Average
3,24,1,11,Average
23,12,10,37,Average
9,18,1,17,Average
6,10,4,43,Average
2,18,10,22,Average
6,9,5,8,Average
1,20,12,44,Average
7,17,2,8,Average
10,16,4,5,Average
7,21,2,57,Average
9,14,2,18,Average
12,27,1,151,Average
1,14,6,1,Average
1,13,1,21,Average
20,1,1,12,Average
22,12,4,5,Average
8,21,4,26,Average
2,20,1,22,Average
10,14,8,40,Average
1,18,1,10,Average
19,26,1,4,Average
2,16,12,7,Average
2,19,6,27,Average
9,15,8,6,Average
2,21,7,6,Average
2,19,9,151,Average
2,19,1,27,Average
11,14,5,1,Average
11,15,1,6,Average
1,21,2,67,Average
6,10,6,145,Average
2,17,4,94,Average
6,12,7,8,Average
6,10,11,151,Average
12,24,1,151,Average
3,20,2,1,Average
1,14,2,8,Average
7,23,6,132,Average
6,9,7,6,Average
1,20,1,11,Average
5,19,9,4,Average
6,9,10,3,Average
9,16,8,23,Average
2,19,8,19,Average
8,27,1,14,Average
1,20,4,33,Average
7,17,11,1,Average
5,21,1,54,Average
1,17,2,8,Average
1,16,5,118,Average
7,23,11,3,Average
5,22,1,2,Average
19,24,1,4,Average
3,23,2,4,Average
6,13,2,8,Average
3,20,3,8,Average
6,9,4,8,Average
4,21,3,15,Average
7,19,4,28,Average
15,11,7,24,Average
15,11,2,6,Average
11,14,4,37,Average
15,10,1,46,Average
6,11,4,145,Average
13,25,10,15,Average
1,20,10,11,Average
2,22,3,12,Average
1,14,5,1,Average
5,22,2,24,Average
6,7,5,8,Average
11,18,6,6,Average
23,12,10,21,Average
4,21,2,48,Average
6,9,2,63,Average
1,14,6,8,Average
5,21,9,4,Average
6,9,8,87,Average
7,23,1,22,Average
2,19,7,2,Average
2,17,1,23,Average
10,14,1,11,Average
9,16,10,12,Average
12,24,1,2,Average
5,18,1,23,Average
1,14,7,12,Average
6,11,6,137,Average
10,15,1,55,Average
18,9,6,151,Average
4,21,4,31,Average
5,22,3,20,Average
12,27,1,11,Average
6,8,2,21,Average
10,17,8,16,Average
2,17,2,5,Average
9,17,11,10,Average
9,14,6,151,Average
6,8,2,5,Average
3,26,2,5,Average
9,15,1,11,Average
2,20,1,63,Average
2,23,3,2,Average
11,14,2,18,Average
23,5,10,83,Average
17,26,6,74,Average
2,18,3,19,Average
8,24,5,10,Average
5,22,1,1,Average
5,23,3,5,Average
4,23,1,1,Average
9,17,8,16,Average
19,24,1,2,Average
6,7,9,37,Average
5,23,6,4,Average
4,19,2,5,Average
13,24,10,8,Average
3,24,1,120,Average
5,18,2,67,Average
2,23,7,22,Average
3,19,2,10,Average
6,8,12,37,Average
2,20,11,54,Average
10,14,1,6,Average
11,14,10,3,Average
7,19,3,84,Average
1,13,3,151,Average
6,11,6,78,Average
7,19,4,19,Average
23,7,6,151,Average
16,10,8,11,Average
3,26,10,36,Average
19,24,2,10,Average
4,21,3,2,Average
2,17,1,5,Average
4,22,3,1,Average
8,27,9,77,Average
7,23,2,9,Average
7,16,3,8,Average
11,17,2,1,Average
11,14,7,4,Average
7,18,3,8,Average
11,14,7,23,Average
3,21,1,54,Average
1,18,2,3,Average
5,18,5,2,Average
7,22,4,28,Average
6,7,1,8,Average
2,23,12,9,Average
12,27,2,3,Average
7,18,12,19,Average
2,22,12,146,Average
10,14,4,12,Average
2,21,9,1,Average
4,22,3,4,Average
2,19,3,148,Average
8,28,1,4,Average
2,17,7,1,Average
8,22,1,11,Average
5,23,3,10,Average
4,18,1,18,Average
6,7,5,6,Average
18,7,7,9,Average
4,20,2,10,Average
9,14,10,11,Average
1,18,10,9,Average
14,27,1,51,Average
3,20,6,12,Average
3,21,5,35,Average
3,26,3,114,Average
3,22,3,26,Average
10,16,1,151,Average
5,19,1,6,Average
2,22,6,96,Average
2,19,9,6,Average
2,21,1,1,Average
13,25,2,9,Average
12,23,3,31,Average
13,23,12,3,Average
5,18,7,6,Average
6,10,11,13,Average
2,21,4,9,Average
4,20,9,82,Average
10,14,7,151,Average
4,21,12,75,Average
7,18,11,5,Average
2,20,3,4,Average
2,21,12,101,Average
4,20,7,4,Average
2,18,12,7,Average
1,18,2,5,Average
1,16,2,1,Average
10,15,7,6,Average
13,26,2,151,Average
8,22,4,1,Average
5,21,3,15,Average
9,15,2,21,Average
3,26,4,9,Average
1,13,2,8,Average
6,9,3,8,Average
2,22,2,26,Average
4,20,9,30,Average
9,15,7,12,Average
2,22,11,3,Average
10,14,1,4,Average
1,13,5,8,Average
4,18,12,7,Average
2,18,8,4,Average
6,10,10,37,Average
8,27,5,1,Average
19,24,1,15,Average
5,22,4,41,Average
7,17,3,19,Average
6,13,1,21,Average
6,8,2,21,Average
4,23,5,2,Average
2,22,9,4,Average
17,26,2,5,Average
8,23,5,151,Average
11,16,2,1,Average
4,23,3,6,Average
4,22,5,4,Average
2,20,1,2,Average
1,14,2,17,Average
9,16,2,9,Average
4,23,6,4,Average
2,21,2,2,Average
9,15,11,2,Average
9,14,10,21,Average
7,23,4,3,Average
7,24,1,151,Average
2,20,2,6,Average
2,20,3,4,Average
2,21,3,4,Average
3,20,5,12,Average
9,15,7,18,Average
4,22,3,4,Average
6,13,2,40,Average
1,15,4,14,Average
10,15,5,1,Average
3,22,11,13,Average
12,24,1,99,Average
6,10,1,46,Average
6,13,8,5,Average
1,20,6,33,Average
4,20,2,5,Average
5,19,2,10,Average
4,20,4,151,Average
10,14,8,4,Average
4,21,1,30,Average
1,16,1,5,Average
4,23,2,26,Average
1,17,3,22,Average
1,16,3,151,Average
