Platform,Year,Genre,Publisher,Global Sales
7,22,4,110,0.16
5,23,1,120,0.16
6,7,4,8,0.16
7,21,3,16,0.16
10,17,2,47,0.16
6,12,2,3,0.16
11,16,3,18,0.16
11,15,7,6,0.16
2,19,11,9,0.16
6,10,2,151,0.16
6,10,7,151,0.16
9,15,11,12,0.16
3,21,9,4,0.16
1,19,3,2,0.16
4,24,2,10,0.16
5,26,2,5,0.16
14,27,1,13,0.16
16,4,6,92,0.16
12,23,4,3,0.16
11,17,7,23,0.16
5,23,3,19,0.16
4,21,2,12,0.16
2,22,9,30,0.16
5,26,7,26,0.16
9,17,5,1,0.16
1,17,3,18,0.16
1,14,8,18,0.16
3,19,1,4,0.16
2,21,12,22,0.16
2,17,3,7,0.16
1,17,6,2,0.16
1,15,1,4,0.16
3,24,1,2,0.16
4,19,8,5,0.16
1,14,6,21,0.16
7,23,11,5,0.16
3,20,5,67,0.16
9,15,1,13,0.16
1,15,2,2,0.16
11,17,1,6,0.16
16,9,2,5,0.16
3,19,2,10,0.16
11,18,8,22,0.16
2,18,1,23,0.16
7,18,11,23,0.16
1,17,4,33,0.16
1,18,2,5,0.16
1,14,5,5,0.16
5,18,3,2,0.16
10,14,7,40,0.16
1,20,10,3,0.16
16,7,2,5,0.16
4,20,10,18,0.16
1,15,3,118,0.16
7,18,11,151,0.16
11,17,1,23,0.16
4,21,2,2,0.16
3,21,10,39,0.16
2,22,6,151,0.16
17,26,1,14,0.16
2,20,2,4,0.16
2,21,11,30,0.16
16,3,9,103,0.16
4,23,2,10,0.16
7,23,1,11,0.16
8,23,2,10,0.16
10,13,1,6,0.16
6,9,2,151,0.16
15,10,10,115,0.16
15,11,5,34,0.16
15,13,1,58,0.16
15,13,2,5,0.16
15,12,10,4,0.16
15,12,7,18,0.16
15,11,5,2,0.16
15,12,11,7,0.16
15,11,7,6,0.16
15,10,1,4,0.16
15,11,3,18,0.16
15,8,9,65,0.16
5,18,4,3,0.16
2,21,12,4,0.16
2,22,1,3,0.16
2,18,3,151,0.16
7,18,9,31,0.16
8,26,7,4,0.16
7,20,9,3,0.16
1,15,10,23,0.16
5,21,6,41,0.16
1,18,4,3,0.16
9,16,2,27,0.16
3,19,5,23,0.16
5,18,2,18,0.16
2,22,9,6,0.16
3,23,2,4,0.16
2,20,2,4,0.16
2,20,6,5,0.16
3,25,9,41,0.16
4,22,1,34,0.16
13,23,1,8,0.16
2,21,1,6,0.16
1,16,6,3,0.16
2,19,4,89,0.16
8,23,5,1,0.16
16,4,2,33,0.16
5,22,2,4,0.16
7,23,2,8,0.16
5,17,2,10,0.16
4,21,3,22,0.16
1,18,7,44,0.16
7,18,10,12,0.16
6,7,2,1,0.16
2,20,1,48,0.16
5,25,1,13,0.16
6,12,2,8,0.16
4,20,1,6,0.16
5,24,3,4,0.16
2,24,1,15,0.16
3,26,10,9,0.16
6,12,2,5,0.16
18,10,6,103,0.16
2,19,3,4,0.16
4,22,11,5,0.16
13,25,6,15,0.16
10,13,7,5,0.16
16,6,10,11,0.16
3,20,2,18,0.16
10,15,7,7,0.16
6,11,7,151,0.16
2,23,3,22,0.16
10,13,12,3,0.16
2,21,3,47,0.16
19,24,1,6,0.16
4,22,6,48,0.16
4,23,3,1,0.16
2,19,2,53,0.16
7,21,2,9,0.16
4,23,2,10,0.16
8,22,5,96,0.16
2,19,3,19,0.16
3,23,3,6,0.16
10,17,1,6,0.16
3,24,4,28,0.16
14,28,6,9,0.16
6,10,3,151,0.16
5,21,2,151,0.16
6,8,2,1,0.16
5,22,1,5,0.16
6,8,10,21,0.16
1,16,5,118,0.16
2,19,12,31,0.16
7,22,3,4,0.16
4,19,6,1,0.16
6,7,5,8,0.16
7,20,11,3,0.16
11,15,2,1,0.16
2,18,6,6,0.16
17,25,11,2,0.16
4,22,2,12,0.16
14,26,10,73,0.16
4,21,3,2,0.16
2,22,3,6,0.16
12,27,4,9,0.16
8,23,7,24,0.16
12,24,3,7,0.16
5,24,9,5,0.16
2,22,1,34,0.16
4,24,1,6,0.16
10,13,7,6,0.16
9,17,5,20,0.16
6,8,7,4,0.16
2,17,12,4,0.16
11,14,2,9,0.16
1,19,10,151,0.16
9,16,2,1,0.16
7,22,2,5,0.16
7,17,5,6,0.16
1,15,5,23,0.16
17,26,6,74,0.16
7,23,4,14,0.16
4,19,12,19,0.16
4,20,3,2,0.16
12,24,4,3,0.16
6,8,1,17,0.16
8,24,1,59,0.16
3,22,1,6,0.16
3,23,3,3,0.16
2,21,1,2,0.16
2,21,9,4,0.16
1,20,3,50,0.16
12,23,1,42,0.16
2,17,1,2,0.16
5,22,1,120,0.16
10,14,1,55,0.16
2,19,12,151,0.16
14,25,8,151,0.16
6,12,7,151,0.16
6,8,1,1,0.16
4,23,2,10,0.16
2,22,1,4,0.16
10,14,2,2,0.16
6,11,7,8,0.15
6,8,3,8,0.15
6,9,7,151,0.15
2,19,10,9,0.15
4,23,9,34,0.15
10,15,10,3,0.15
6,10,7,13,0.15
5,17,2,1,0.15
1,13,7,58,0.15
8,23,5,15,0.15
5,23,8,6,0.15
1,15,5,6,0.15
2,21,7,2,0.15
12,23,6,4,0.15
3,22,1,31,0.15
7,18,12,5,0.15
1,13,3,24,0.15
2,20,12,75,0.15
5,21,1,2,0.15
2,20,5,14,0.15
11,15,7,21,0.15
1,13,7,21,0.15
3,19,2,10,0.15
2,19,4,3,0.15
1,16,4,13,0.15
9,16,8,20,0.15
5,21,11,9,0.15
3,21,2,10,0.15
7,18,2,1,0.15
11,17,8,6,0.15
8,24,6,151,0.15
12,26,9,97,0.15
11,14,2,1,0.15
11,15,2,1,0.15
11,13,7,21,0.15
17,28,2,1,0.15
2,21,12,105,0.15
5,26,1,5,0.15
1,17,4,12,0.15
5,21,7,6,0.15
6,11,3,8,0.15
20,1,12,12,0.15
20,1,1,2,0.15
18,8,12,9,0.15
7,18,2,5,0.15
12,23,1,4,0.15
9,16,7,27,0.15
2,22,1,16,0.15
3,26,1,14,0.15
2,21,9,96,0.15
9,17,11,26,0.15
17,27,1,35,0.15
9,14,1,12,0.15
7,21,10,3,0.15
11,17,8,6,0.15
6,10,7,46,0.15
4,19,1,13,0.15
5,18,5,20,0.15
1,17,7,5,0.15
1,12,2,8,0.15
1,16,3,17,0.15
2,19,11,14,0.15
4,21,5,2,0.15
11,16,5,52,0.15
4,20,9,26,0.15
7,23,6,45,0.15
2,18,8,23,0.15
1,21,2,5,0.15
3,19,9,4,0.15
2,21,7,27,0.15
5,22,1,6,0.15
18,9,11,9,0.15
3,25,4,28,0.15
11,15,8,5,0.15
2,17,1,6,0.15
8,22,1,6,0.15
1,21,1,22,0.15
2,21,12,63,0.15
4,22,2,3,0.15
1,20,2,5,0.15
10,17,6,6,0.15
12,27,3,14,0.15
2,22,2,10,0.15
12,24,8,3,0.15
6,12,1,2,0.15
4,22,2,22,0.15
3,23,1,9,0.15
3,19,1,10,0.15
4,18,5,39,0.15
2,22,1,2,0.15
7,24,1,5,0.15
18,9,10,9,0.15
16,8,4,43,0.15
13,26,1,3,0.15
10,15,1,4,0.15
4,20,12,30,0.15
11,15,1,94,0.15
9,15,2,9,0.15
9,14,5,10,0.15
6,9,6,8,0.15
11,17,1,11,0.15
7,17,4,8,0.15
2,22,12,151,0.15
3,19,2,1,0.15
8,23,9,1,0.15
5,23,1,47,0.15
11,18,8,9,0.15
6,13,2,1,0.15
2,22,3,62,0.15
9,16,10,11,0.15
5,19,4,14,0.15
7,19,6,3,0.15
9,16,5,12,0.15
1,17,6,12,0.15
13,25,4,129,0.15
16,3,2,103,0.15
1,13,2,8,0.15
5,25,5,22,0.15
4,19,1,2,0.15
4,19,3,147,0.15
3,24,5,151,0.15
1,20,10,39,0.15
3,20,2,8,0.15
1,17,4,12,0.15
14,27,10,3,0.15
12,25,1,5,0.15
3,27,1,3,0.15
17,26,3,16,0.15
1,13,7,1,0.15
13,26,4,28,0.15
11,14,9,95,0.15
18,7,2,9,0.15
7,22,1,2,0.15
13,26,4,8,0.15
7,23,4,8,0.15
12,27,9,138,0.15
10,17,1,6,0.15
1,20,5,2,0.15
1,20,2,1,0.15
17,28,8,1,0.15
15,13,2,151,0.15
15,12,8,151,0.15
15,9,6,10,0.15
15,9,10,151,0.15
13,27,4,151,0.15
11,14,2,21,0.15
4,21,1,48,0.15
2,21,9,4,0.15
6,10,1,2,0.15
9,14,10,151,0.15
9,15,7,44,0.15
13,28,4,28,0.15
4,20,6,82,0.15
4,23,2,9,0.15
16,7,12,7,0.15
4,20,1,48,0.15
9,16,5,6,0.15
4,19,7,2,0.15
3,19,5,2,0.15
9,18,1,6,0.15
3,21,2,5,0.15
1,13,5,24,0.15
11,18,1,2,0.15
2,17,12,19,0.15
4,19,1,23,0.15
5,21,3,50,0.15
6,10,11,63,0.15
10,14,2,21,0.15
9,16,1,6,0.15
6,11,2,13,0.15
3,25,2,10,0.15
4,23,7,2,0.15
3,27,1,5,0.15
1,17,7,4,0.15
11,18,1,3,0.15
5,20,9,4,0.15
11,17,6,7,0.15
6,10,10,8,0.15
4,21,3,1,0.15
10,14,10,11,0.15
2,20,4,22,0.15
18,9,5,3,0.15
2,16,7,3,0.15
14,26,1,13,0.15
4,20,6,9,0.15
23,5,10,11,0.15
3,23,1,5,0.15
1,18,10,3,0.15
6,12,2,5,0.15
2,17,12,19,0.15
2,18,2,5,0.15
4,20,12,62,0.15
4,20,2,6,0.15
23,13,6,9,0.15
1,20,2,35,0.15
9,17,3,11,0.15
1,15,5,118,0.15
11,17,1,23,0.15
11,17,1,4,0.15
7,23,6,33,0.15
4,21,2,10,0.15
9,17,8,3,0.15
13,26,6,74,0.15
7,21,9,31,0.15
9,15,4,9,0.15
8,24,7,24,0.15
2,19,3,4,0.15
5,23,1,66,0.15
7,20,3,39,0.15
7,16,10,11,0.15
5,21,2,10,0.15
11,17,1,1,0.15
6,13,7,2,0.15
14,26,1,9,0.15
13,23,7,24,0.15
6,12,8,4,0.15
6,9,11,3,0.15
6,11,6,34,0.15
9,16,8,23,0.15
1,12,9,5,0.15
2,17,1,5,0.15
13,26,6,25,0.15
12,25,1,151,0.15
17,28,4,14,0.15
9,18,2,1,0.15
2,21,4,3,0.15
10,16,2,5,0.15
12,24,8,4,0.15
5,23,1,9,0.15
10,15,5,1,0.15
5,24,4,26,0.15
6,8,6,151,0.15
2,19,5,23,0.15
9,17,3,9,0.15
6,11,4,36,0.15
2,20,8,19,0.15
8,26,5,9,0.15
3,22,2,8,0.15
2,23,3,3,0.15
12,23,3,3,0.15
4,22,2,66,0.15
2,22,2,12,0.15
6,9,7,8,0.15
10,17,3,23,0.15
11,15,5,4,0.15
6,13,9,5,0.15
5,22,1,2,0.15
9,13,7,17,0.15
2,22,3,2,0.15
7,25,4,3,0.15
1,13,7,8,0.15
2,20,3,1,0.15
1,14,2,21,0.15
2,21,12,151,0.15
2,16,2,1,0.15
18,7,10,3,0.15
10,17,3,9,0.15
10,15,4,5,0.15
5,19,7,6,0.15
4,22,11,3,0.15
2,22,3,6,0.15
9,16,10,27,0.15
6,7,4,8,0.15
13,25,1,13,0.15
2,25,1,2,0.15
10,16,1,34,0.15
2,20,5,39,0.15
11,14,2,18,0.15
2,19,4,3,0.14
9,15,1,20,0.14
7,22,4,110,0.14
1,17,4,116,0.14
7,18,8,11,0.14
1,19,6,4,0.14
1,14,10,95,0.14
2,18,3,3,0.14
13,26,1,13,0.14
10,14,2,5,0.14
9,17,7,18,0.14
23,6,4,151,0.14
2,21,8,15,0.14
6,13,12,44,0.14
12,26,2,45,0.14
12,25,1,22,0.14
13,26,4,28,0.14
6,9,2,151,0.14
1,21,5,2,0.14
1,19,1,16,0.14
22,12,6,151,0.14
23,6,11,9,0.14
10,15,8,4,0.14
1,13,1,151,0.14
6,10,1,8,0.14
4,23,1,6,0.14
2,22,9,130,0.14
2,21,12,60,0.14
5,22,7,5,0.14
2,21,6,7,0.14
1,17,4,19,0.14
4,22,1,12,0.14
11,19,1,6,0.14
1,21,1,1,0.14
1,13,8,55,0.14
2,20,4,3,0.14
3,23,1,13,0.14
4,20,3,54,0.14
6,9,7,61,0.14
17,27,1,35,0.14
10,13,8,40,0.14
7,21,1,1,0.14
8,22,4,1,0.14
2,21,12,104,0.14
13,27,1,16,0.14
6,8,10,21,0.14
2,18,7,4,0.14
4,18,3,125,0.14
1,16,6,24,0.14
2,23,1,2,0.14
1,18,6,6,0.14
1,16,4,13,0.14
5,18,1,17,0.14
8,21,5,19,0.14
6,13,7,6,0.14
7,23,1,53,0.14
2,22,1,15,0.14
11,14,9,7,0.14
10,17,3,2,0.14
22,13,4,65,0.14
1,15,12,63,0.14
4,20,1,6,0.14
8,12,11,4,0.14
7,20,7,147,0.14
6,14,1,3,0.14
6,9,11,43,0.14
7,18,3,19,0.14
11,16,2,1,0.14
12,23,8,28,0.14
8,19,5,1,0.14
2,20,2,73,0.14
4,19,10,4,0.14
3,22,4,85,0.14
3,23,7,66,0.14
23,10,10,17,0.14
1,13,2,56,0.14
2,20,4,17,0.14
7,23,6,80,0.14
12,24,1,138,0.14
1,16,3,24,0.14
2,21,9,30,0.14
7,22,4,3,0.14
9,15,1,12,0.14
8,15,4,29,0.14
9,17,2,1,0.14
9,14,2,9,0.14
7,20,4,132,0.14
2,22,1,22,0.14
7,16,4,3,0.14
4,19,3,4,0.14
2,20,4,129,0.14
10,13,5,2,0.14
3,26,1,3,0.14
3,22,4,120,0.14
6,13,1,21,0.14
1,13,3,8,0.14
7,21,4,36,0.14
9,16,7,9,0.14
3,24,1,11,0.14
23,12,10,37,0.14
9,18,1,17,0.14
6,10,4,43,0.14
2,18,10,22,0.14
6,9,5,8,0.14
1,20,12,44,0.14
7,17,2,8,0.14
10,16,4,5,0.14
7,21,2,57,0.14
9,14,2,18,0.14
12,27,1,151,0.14
1,14,6,1,0.14
1,13,1,21,0.14
20,1,1,12,0.14
22,12,4,5,0.14
8,21,4,26,0.14
2,20,1,22,0.14
10,14,8,40,0.14
1,18,1,10,0.14
19,26,1,4,0.14
2,16,12,7,0.14
2,19,6,27,0.14
9,15,8,6,0.14
2,21,7,6,0.14
2,19,9,151,0.14
2,19,1,27,0.14
11,14,5,1,0.14
11,15,1,6,0.14
1,21,2,67,0.14
6,10,6,145,0.14
2,17,4,94,0.14
6,12,7,8,0.14
6,10,11,151,0.14
12,24,1,151,0.14
3,20,2,1,0.14
1,14,2,8,0.14
7,23,6,132,0.14
6,9,7,6,0.14
1,20,1,11,0.14
5,19,9,4,0.14
6,9,10,3,0.14
9,16,8,23,0.14
2,19,8,19,0.14
8,27,1,14,0.14
1,20,4,33,0.14
7,17,11,1,0.14
5,21,1,54,0.14
1,17,2,8,0.14
1,16,5,118,0.14
7,23,11,3,0.14
5,22,1,2,0.14
19,24,1,4,0.14
3,23,2,4,0.14
6,13,2,8,0.14
3,20,3,8,0.14
6,9,4,8,0.14
4,21,3,15,0.14
7,19,4,28,0.14
15,11,7,24,0.14
15,11,2,6,0.14
11,14,4,37,0.14
15,10,1,46,0.14
6,11,4,145,0.14
13,25,10,15,0.14
1,20,10,11,0.14
2,22,3,12,0.14
1,14,5,1,0.14
5,22,2,24,0.14
6,7,5,8,0.14
11,18,6,6,0.14
23,12,10,21,0.14
4,21,2,48,0.14
6,9,2,63,0.14
1,14,6,8,0.14
5,21,9,4,0.14
6,9,8,87,0.14
7,23,1,22,0.14
2,19,7,2,0.14
2,17,1,23,0.14
10,14,1,11,0.14
9,16,10,12,0.14
12,24,1,2,0.14
5,18,1,23,0.14
1,14,7,12,0.14
6,11,6,137,0.14
10,15,1,55,0.14
18,9,6,151,0.14
4,21,4,31,0.14
5,22,3,20,0.14
12,27,1,11,0.14
6,8,2,21,0.14
10,17,8,16,0.14
2,17,2,5,0.14
9,17,11,10,0.14
9,14,6,151,0.14
6,8,2,5,0.14
3,26,2,5,0.14
9,15,1,11,0.14
2,20,1,63,0.14
2,23,3,2,0.14
11,14,2,18,0.14
23,5,10,83,0.14
17,26,6,74,0.14
2,18,3,19,0.14
8,24,5,10,0.14
5,22,1,1,0.14
5,23,3,5,0.14
4,23,1,1,0.14
9,17,8,16,0.14
19,24,1,2,0.14
6,7,9,37,0.14
5,23,6,4,0.14
4,19,2,5,0.14
13,24,10,8,0.14
3,24,1,120,0.14
5,18,2,67,0.14
2,23,7,22,0.14
3,19,2,10,0.14
6,8,12,37,0.14
2,20,11,54,0.14
10,14,1,6,0.14
11,14,10,3,0.14
7,19,3,84,0.14
1,13,3,151,0.14
6,11,6,78,0.14
7,19,4,19,0.14
23,7,6,151,0.14
16,10,8,11,0.14
3,26,10,36,0.14
19,24,2,10,0.14
4,21,3,2,0.14
2,17,1,5,0.14
4,22,3,1,0.14
8,27,9,77,0.14
7,23,2,9,0.14
7,16,3,8,0.14
11,17,2,1,0.14
11,14,7,4,0.14
7,18,3,8,0.14
11,14,7,23,0.14
3,21,1,54,0.14
1,18,2,3,0.14
5,18,5,2,0.14
7,22,4,28,0.14
6,7,1,8,0.14
2,23,12,9,0.14
12,27,2,3,0.14
7,18,12,19,0.14
2,22,12,146,0.14
10,14,4,12,0.14
2,21,9,1,0.14
4,22,3,4,0.14
2,19,3,148,0.14
8,28,1,4,0.14
2,17,7,1,0.14
8,22,1,11,0.14
5,23,3,10,0.14
4,18,1,18,0.14
6,7,5,6,0.14
18,7,7,9,0.14
4,20,2,10,0.14
9,14,10,11,0.14
1,18,10,9,0.14
14,27,1,51,0.14
3,20,6,12,0.14
3,21,5,35,0.14
3,26,3,114,0.14
3,22,3,26,0.14
10,16,1,151,0.14
5,19,1,6,0.14
2,22,6,96,0.14
2,19,9,6,0.14
2,21,1,1,0.14
13,25,2,9,0.14
12,23,3,31,0.14
13,23,12,3,0.14
5,18,7,6,0.14
6,10,11,13,0.14
2,21,4,9,0.14
4,20,9,82,0.14
10,14,7,151,0.14
4,21,12,75,0.14
7,18,11,5,0.14
2,20,3,4,0.14
2,21,12,101,0.14
4,20,7,4,0.14
2,18,12,7,0.14
1,18,2,5,0.14
1,16,2,1,0.14
10,15,7,6,0.14
13,26,2,151,0.14
8,22,4,1,0.14
5,21,3,15,0.14
9,15,2,21,0.14
3,26,4,9,0.14
1,13,2,8,0.14
6,9,3,8,0.14
2,22,2,26,0.14
4,20,9,30,0.14
9,15,7,12,0.14
2,22,11,3,0.14
10,14,1,4,0.14
1,13,5,8,0.14
4,18,12,7,0.14
2,18,8,4,0.14
6,10,10,37,0.14
8,27,5,1,0.14
19,24,1,15,0.14
5,22,4,41,0.14
7,17,3,19,0.14
6,13,1,21,0.14
6,8,2,21,0.14
4,23,5,2,0.14
2,22,9,4,0.14
17,26,2,5,0.14
8,23,5,151,0.14
11,16,2,1,0.14
4,23,3,6,0.14
4,22,5,4,0.14
2,20,1,2,0.14
1,14,2,17,0.14
9,16,2,9,0.14
4,23,6,4,0.14
2,21,2,2,0.14
9,15,11,2,0.14
9,14,10,21,0.14
7,23,4,3,0.14
7,24,1,151,0.14
2,20,2,6,0.14
2,20,3,4,0.14
2,21,3,4,0.13
3,20,5,12,0.13
9,15,7,18,0.13
4,22,3,4,0.13
6,13,2,40,0.13
1,15,4,14,0.13
10,15,5,1,0.13
3,22,11,13,0.13
12,24,1,99,0.13
6,10,1,46,0.13
6,13,8,5,0.13
1,20,6,33,0.13
4,20,2,5,0.13
5,19,2,10,0.13
4,20,4,151,0.13
10,14,8,4,0.13
4,21,1,30,0.13
1,16,1,5,0.13
4,23,2,26,0.13
1,17,3,22,0.13
1,16,3,151,0.13
1,18,1,33,0.13
9,14,1,2,0.13
7,24,4,5,0.13
10,14,2,9,0.13
1,17,10,12,0.13
2,17,3,12,0.13
3,20,2,10,0.13
1,21,2,5,0.13
2,20,3,12,0.13
2,21,12,27,0.13
12,27,8,151,0.13
13,25,3,3,0.13
10,17,3,27,0.13
2,22,4,53,0.13
12,23,7,22,0.13
6,7,11,8,0.13
1,17,9,35,0.13
9,16,8,6,0.13
5,23,10,19,0.13
17,27,1,2,0.13
8,24,1,151,0.13
17,27,1,11,0.13
19,24,1,2,0.13
1,17,4,5,0.13
2,17,1,4,0.13
2,19,3,9,0.13
6,9,4,5,0.13
5,18,10,5,0.13
4,21,1,2,0.13
1,19,3,8,0.13
2,22,1,2,0.13
4,21,4,28,0.13
2,20,4,13,0.13
6,12,2,18,0.13
2,23,3,3,0.13
1,20,4,36,0.13
1,20,2,10,0.13
5,22,4,47,0.13
2,17,8,16,0.13
19,24,5,2,0.13
9,15,1,87,0.13
6,13,2,18,0.13
3,27,2,131,0.13
1,23,2,8,0.13
6,10,7,6,0.13
5,20,5,2,0.13
1,13,1,56,0.13
7,20,3,4,0.13
9,16,3,4,0.13
2,18,8,2,0.13
5,19,7,13,0.13
9,14,1,12,0.13
7,22,4,132,0.13
4,22,5,19,0.13
6,12,2,4,0.13
12,26,6,2,0.13
11,14,2,1,0.13
6,12,6,17,0.13
3,21,3,15,0.13
4,21,9,54,0.13
13,27,1,5,0.13
18,9,11,9,0.13
7,23,2,5,0.13
7,24,4,3,0.13
10,16,10,6,0.13
2,18,1,9,0.13
12,27,1,3,0.13
5,24,10,36,0.13
9,18,1,17,0.13
6,9,2,5,0.13
5,20,1,6,0.13
1,13,2,13,0.13
7,18,1,4,0.13
2,22,6,151,0.13
4,21,2,6,0.13
11,14,8,5,0.13
1,14,4,109,0.13
13,27,1,11,0.13
2,23,1,6,0.13
1,16,7,8,0.13
5,20,2,2,0.13
6,10,11,17,0.13
2,22,3,104,0.13
2,19,3,11,0.13
10,17,8,4,0.13
1,16,6,5,0.13
3,21,5,22,0.13
13,28,1,13,0.13
2,22,2,9,0.13
4,21,3,63,0.13
7,22,6,6,0.13
16,4,5,5,0.13
7,17,5,1,0.13
3,21,2,10,0.13
12,23,4,14,0.13
1,21,6,109,0.13
8,12,4,151,0.13
3,26,6,70,0.13
3,19,2,8,0.13
5,25,8,4,0.13
3,24,5,5,0.13
6,10,2,24,0.13
10,13,10,53,0.13
1,20,4,33,0.13
9,15,8,12,0.13
7,22,1,3,0.13
3,26,3,3,0.13
9,13,7,6,0.13
4,19,7,48,0.13
6,7,11,13,0.13
16,5,4,7,0.13
5,24,3,11,0.13
4,21,2,4,0.13
9,17,8,11,0.13
2,23,3,6,0.13
2,20,9,11,0.13
12,23,9,34,0.13
6,7,5,64,0.13
3,20,2,18,0.13
2,22,9,94,0.13
17,27,3,4,0.13
11,18,7,2,0.13
3,26,10,28,0.13
1,17,4,4,0.13
7,23,4,42,0.13
2,17,9,31,0.13
2,19,4,33,0.13
15,12,5,7,0.13
15,11,2,21,0.13
15,11,8,5,0.13
4,24,3,4,0.13
5,18,2,2,0.13
5,23,1,1,0.13
9,14,3,55,0.13
9,18,7,9,0.13
4,21,2,112,0.13
5,22,11,151,0.13
7,22,1,16,0.13
1,14,7,2,0.13
2,21,6,2,0.13
7,20,8,8,0.13
18,9,5,9,0.13
2,23,7,2,0.13
20,1,2,12,0.13
9,17,9,24,0.13
2,19,3,19,0.13
9,14,1,20,0.13
9,15,11,12,0.13
11,18,2,1,0.13
11,15,1,17,0.13
13,25,2,8,0.13
5,23,2,10,0.13
10,16,7,3,0.13
1,17,8,8,0.13
5,23,1,15,0.13
1,15,1,4,0.13
18,8,10,9,0.13
10,15,5,23,0.13
18,9,3,32,0.13
14,27,6,19,0.13
4,18,1,4,0.13
1,15,7,17,0.13
7,23,10,51,0.13
4,22,2,12,0.13
8,14,11,23,0.13
4,20,12,27,0.13
2,18,8,2,0.13
12,23,9,4,0.13
7,22,3,5,0.13
5,22,5,10,0.13
9,14,1,9,0.13
2,21,3,4,0.13
4,20,5,60,0.13
1,15,5,6,0.13
10,18,8,16,0.13
2,19,12,97,0.13
4,22,3,151,0.13
5,18,1,22,0.13
2,22,4,109,0.13
1,20,3,50,0.13
12,23,12,9,0.13
5,19,5,18,0.13
6,7,2,8,0.13
1,19,2,8,0.13
3,28,1,14,0.13
5,22,4,11,0.13
12,23,1,15,0.13
1,16,4,116,0.13
2,19,12,151,0.13
2,20,2,12,0.13
12,23,3,4,0.13
1,17,3,9,0.13
16,7,4,65,0.13
8,22,1,14,0.13
10,16,8,1,0.13
3,22,4,47,0.13
9,16,1,5,0.13
1,13,7,1,0.13
11,15,2,40,0.13
2,22,1,2,0.13
3,20,1,24,0.13
23,12,7,9,0.13
5,25,5,1,0.13
3,20,2,67,0.13
11,14,10,21,0.13
2,20,12,14,0.13
4,22,1,15,0.13
23,4,5,9,0.13
9,15,2,21,0.13
2,22,1,3,0.13
1,19,4,9,0.13
4,20,5,4,0.13
1,13,8,56,0.13
10,16,3,7,0.13
5,27,2,5,0.13
8,27,1,15,0.13
1,20,1,13,0.13
1,17,8,4,0.13
2,19,7,1,0.13
6,10,1,151,0.13
4,23,1,11,0.13
9,17,1,9,0.13
14,27,1,8,0.13
3,20,3,50,0.13
1,13,9,10,0.13
11,14,8,40,0.13
9,15,5,29,0.13
12,27,1,3,0.13
5,18,1,13,0.13
9,16,3,151,0.13
9,17,1,6,0.13
6,11,2,4,0.13
1,18,2,10,0.13
1,14,11,13,0.13
10,14,2,109,0.13
4,20,2,34,0.13
11,14,3,40,0.13
19,25,1,15,0.13
2,23,1,9,0.13
9,16,7,24,0.13
4,23,3,4,0.13
10,13,12,141,0.13
4,20,9,3,0.13
2,20,6,6,0.13
3,23,2,4,0.13
1,20,7,2,0.13
5,21,1,2,0.13
1,17,7,135,0.13
4,21,9,1,0.13
5,23,3,6,0.13
5,23,3,19,0.13
6,7,2,151,0.13
6,8,9,37,0.13
3,25,2,9,0.13
4,20,6,9,0.13
10,14,2,2,0.13
6,13,6,56,0.13
1,14,7,1,0.13
11,14,10,2,0.13
2,19,8,125,0.13
3,23,6,4,0.13
2,22,2,2,0.13
2,20,8,27,0.13
7,25,4,9,0.13
18,9,4,151,0.13
6,10,8,151,0.13
4,21,8,4,0.13
9,14,7,21,0.13
2,20,12,62,0.13
4,23,7,22,0.13
2,21,1,4,0.13
1,19,4,31,0.13
2,20,3,30,0.13
13,25,1,3,0.13
4,20,2,151,0.13
12,25,11,69,0.13
5,23,1,22,0.13
9,18,2,18,0.13
12,26,6,3,0.13
2,23,3,4,0.13
9,17,7,23,0.13
11,15,5,1,0.13
8,21,11,10,0.13
13,26,4,28,0.13
3,26,1,2,0.13
11,18,3,11,0.13
18,7,5,5,0.13
2,20,1,12,0.13
7,22,4,11,0.13
9,14,7,20,0.13
1,16,2,8,0.13
5,21,5,22,0.13
17,28,5,10,0.13
9,14,10,21,0.13
2,22,2,5,0.13
9,15,5,29,0.13
5,21,5,2,0.13
7,20,4,93,0.13
4,23,5,9,0.13
3,23,10,19,0.13
6,14,2,5,0.13
4,19,5,23,0.13
6,9,2,151,0.13
2,19,9,151,0.13
10,15,7,6,0.12
18,9,8,9,0.12
7,24,4,3,0.12
4,20,1,1,0.12
6,12,2,40,0.12
4,21,6,5,0.12
19,24,1,4,0.12
10,13,8,6,0.12
18,10,2,9,0.12
4,21,8,15,0.12
18,7,7,36,0.12
3,18,2,10,0.12
3,18,1,11,0.12
23,13,10,11,0.12
6,8,10,151,0.12
5,20,7,2,0.12
3,22,3,16,0.12
8,24,1,14,0.12
11,16,4,11,0.12
7,19,12,17,0.12
3,23,2,8,0.12
3,28,1,15,0.12
1,15,11,9,0.12
6,9,6,126,0.12
13,24,1,3,0.12
2,19,1,12,0.12
4,19,11,35,0.12
2,18,9,5,0.12
6,10,5,76,0.12
2,18,9,151,0.12
4,20,1,119,0.12
10,14,1,1,0.12
3,23,1,4,0.12
18,8,10,126,0.12
5,23,5,19,0.12
1,14,6,55,0.12
7,18,1,3,0.12
4,21,12,34,0.12
6,11,10,126,0.12
11,16,7,1,0.12
17,28,5,26,0.12
